rain_mult,imperv_mult,surf_n,infil_min,pipe_n,swmm_peak,pred_peak,abs_err,mahalanobis,knn_dist,in_range,md_quintile
1.3535036899216553,0.6856108481089349,0.007614953670089381,0.01,0.032433382951992176,14.57,15.927487,1.3574873733520505,4.061033907553649,2.216932358318671,False,5
0.5122609500078132,0.719655549197175,0.0071571166929532476,0.01,0.02393130089762439,7.32,10.910778,3.5907780456542966,4.118059020907165,2.3319428668965694,False,5
0.7906145564793721,1.0620898302542425,0.023060314729715745,1.5349518030302385,0.006413036702578092,16.53,16.645672,0.11567184448242074,3.5126357842774514,1.9157481718342293,False,4
1.5233714404888783,1.1069581035041907,0.010897659881393119,1.3686100765470077,0.030630577660705285,15.44,16.195614,0.7556138610839849,3.5704869040519776,1.6859946017183378,False,4
0.8057368096361993,1.3763766598777043,0.01919804653398354,1.0000109712164116,0.03430720229751997,13.76,16.350323,2.590322723388672,3.5903075289243622,1.9563133803894739,False,4
0.9342324884772487,1.2814074813552034,0.015326662860765226,1.4257464808665141,0.023378621048315475,19.85,19.052021,0.7979789733886733,2.58312228917571,1.111823654421106,True,1
0.760329247475655,0.9225719092208369,0.015304938811957658,0.01,0.007127347350216296,14.12,14.3326235,0.21262348175048906,3.6107126763418274,1.837339383687042,False,4
0.9161960662030544,0.5674595245722259,0.01097574498767839,1.2647707642176216,0.02643466543536917,10.28,13.80164,3.5216395568847663,3.3703310039620242,1.6704281517495254,False,3
1.3858722044566247,0.8354795648724542,0.031591465860498026,0.9791494050734206,0.009865546490417966,23.03,22.852829,0.17717102050781364,3.246373543452128,1.7328591002109426,False,3
0.6733215175586006,1.1734655727106134,0.01118790202961359,0.790976313723079,0.03451002163580628,13.67,15.29861,1.628609733581543,3.650168352438235,1.7871264915817135,False,4
0.5059696688002371,0.5652529767140548,0.03452406611280471,0.9591623902663655,0.009890700099959912,5.54,10.649895,5.109894714355469,5.110254351987076,2.9732439814156604,False,5
1.5759959463899622,1.3418416082430136,0.02152394962153386,1.0399505307217307,0.014054642326667338,31.39,30.78564,0.6043592834472662,3.053470852657668,1.5027319578927205,False,2
0.5616838313580854,1.0848854161407924,0.014653902026789897,1.1309060573790768,0.03008270866293056,11.71,14.6080675,2.898067512512206,3.1348604719788393,1.497598254530755,False,2
