run_id,rain_mult,imperv_mult,surf_n,infil_min,pipe_n,peak_discharge_cfs,total_flood_vol,num_flooded_nodes,continuity_error_pct,status
22,0.7088707579362662,0.9673571639622458,0.018854373648282276,0.0599202632500685,0.021177282634248305,13.35,0.0,0,0.024,ok
23,1.0490294171454522,0.8418897765641977,0.028756660407673863,1.049246930184652,0.028494162264053307,16.57,0.0,1,-0.011,ok
24,1.3646654432497396,1.2008201840781343,0.014454791115796683,1.1681941585337052,0.022740418661393248,20.34,0.021,1,0.005,ok
25,0.7008096146892088,0.7956041665452006,0.011564508080823089,0.9371001313936046,0.011585669506257246,11.23,0.0,0,0.032,ok
26,1.138127051250341,1.1296898558579478,0.021655919676691386,0.602894077566849,0.016601545211323704,25.21,0.0,0,0.022,ok
27,1.3607635138063525,0.7384497289441102,0.02758767246939617,1.3382300678409742,0.017722856260002945,19.57,0.0,0,0.028,ok
28,1.203221346670659,0.9394111516067746,0.02559436259471095,0.8313419886481094,0.015656007402759835,22.15,0.0,0,0.029,ok
29,0.915572838939053,0.9684021172031889,0.01588221444870608,1.4494271567651154,0.017877178740964547,17.58,0.0,0,0.028,ok
30,1.213877932921289,0.7613246070737922,0.020608670534618054,1.3649932951837367,0.029653874121836853,15.96,0.002,1,-0.013,ok
31,0.7821244158511362,0.7284625194593931,0.015952941939881705,0.912091715618568,0.013630791395307127,11.41,0.0,0,0.031,ok
32,0.8838276144864705,0.8033007857858349,0.025241251868345995,0.3630915035870891,0.02177091560616312,13.81,0.0,0,0.023,ok
33,1.48820652434582,1.230604252308241,0.026245286444061558,1.455580297210814,0.022059789822987348,20.9,0.029,1,0.009,ok
34,0.8963345314589758,1.275381931444922,0.01866627332655843,0.505485473646858,0.025699744902931882,18.25,0.004,1,0.0,ok
35,0.9047281430089722,1.1794778835279964,0.011684289728565878,0.6593141359278608,0.019369552895260635,21.18,0.0,0,0.025,ok
36,0.7289747320145943,1.0757278640323626,0.016148283382305315,0.8668838057496907,0.027766663527579782,15.25,0.0,0,-0.007,ok
37,1.3293413419789315,0.9611516107253515,0.02741241026661366,0.6104343101270878,0.02455602650039493,19.01,0.007,1,0.006,ok
38,1.319301098959146,0.8317108353099931,0.022775335198568364,1.0335897732508377,0.013844175195968268,21.78,0.0,0,0.031,ok
39,1.3045131707069475,1.109680740650175,0.022708766642448176,0.7106303394694278,0.020070207700429797,22.72,0.006,1,0.015,ok
40,0.8683561522588141,0.8200338082887269,0.022646971834924312,1.3052826972426015,0.017345470421067086,14.02,0.0,0,0.027,ok
41,0.7124325503520018,1.1390418133386562,0.02868224897040271,1.3952466857365773,0.023558759462598413,15.0,0.0,0,0.021,ok
42,1.0060891801029714,0.944102660068935,0.029954408525236915,0.7900680388740714,0.027616814529074597,17.08,0.001,1,0.0,ok
43,1.1292176255937352,0.7790427306981312,0.027335297355461287,0.4910100686020811,0.020370892028634652,16.94,0.0,0,0.019,ok
44,1.3379184820931505,1.0438136991455782,0.02495881115991498,0.16322869255456376,0.022389115043378482,20.62,0.008,1,0.01,ok
45,1.2393203065131009,1.0395701686103365,0.023138902474391577,0.4599614721761249,0.01718997589865747,25.31,0.0,0,0.021,ok
46,1.4373754566446977,1.0330970628168203,0.022553283187338558,0.9733714765956204,0.015182545117579192,29.03,0.0,1,0.026,ok
47,1.2779130225350193,0.7522391420781336,0.017278178988928417,0.18334827332646675,0.0243718525281229,18.95,0.0,1,0.016,ok
48,0.8650729142161876,0.7122438194940097,0.015665159651805274,0.24276076818726272,0.0220349713988134,12.22,0.0,0,0.023,ok
49,1.2666116176739584,0.8660762714111936,0.0222323222803676,1.0552148662741192,0.018355816480717806,21.75,0.0,0,0.033,ok
50,0.9789569103590721,1.0541590112418973,0.0192287519184811,0.36828126526744104,0.01961700683020609,20.29,0.0,0,0.025,ok
51,1.3580063771516104,0.8454201174838913,0.019203999432965545,0.74580697931483,0.018273411520777254,22.86,0.0,0,0.021,ok
52,1.2741661228092918,0.9774104029714523,0.012888207282390884,0.5019827713943837,0.021263003122045477,21.59,0.002,1,0.015,ok
53,1.1509351492436235,1.1508583359011946,0.026840162690982702,0.05836507881537047,0.020157196375379216,22.63,0.002,1,0.018,ok
54,0.8999113673453372,1.195390430234877,0.029921971486560166,0.8370856829332782,0.018384132847981616,20.28,0.0,0,0.02,ok
55,1.0897701912690687,0.9852184106836575,0.029676828002993157,1.0276624856675196,0.019137656998180756,20.78,0.0,0,0.016,ok
56,0.8983304399007795,0.7657822019084841,0.011295003694898033,0.46977677603008655,0.023860293159233773,13.56,0.0,0,0.021,ok
57,1.1153339801188749,0.8883408950560869,0.016267802662738536,0.7154811164487189,0.016886136467689657,19.73,0.0,0,0.029,ok
58,0.8522664663139383,0.9987376457602419,0.013434856008977312,1.4301125718894183,0.022215944151839286,16.86,0.0,0,0.011,ok
59,0.7801557549697158,0.8464245151832961,0.014275523016549604,1.381739515131763,0.02606158563551217,12.9,0.0,0,0.018,ok
60,1.074753605832675,1.109038537349904,0.01987162941463399,0.7851087536764478,0.018681412258523343,23.37,0.0,0,0.02,ok
61,1.1232595210150504,1.2743378926046796,0.01466169659569299,1.2672272563792477,0.02380068880038375,19.54,0.013,1,0.005,ok
62,1.220835396361562,0.7438997327576861,0.014753162342259901,0.9247342157506663,0.025312077086906602,17.99,0.0,1,0.008,ok
63,1.28187600709694,1.2995446431043278,0.019371941752872674,1.1627390582237433,0.014763943398784816,29.91,0.002,1,0.031,ok
64,1.3945338431687389,0.7570229074860398,0.02975952227420982,0.3964472391094929,0.0225577547014266,20.45,0.0,1,0.007,ok
65,1.4909558602551038,1.2522347298064636,0.018427756553509502,0.9645645388751238,0.017031050086661066,26.24,0.015,1,0.013,ok
66,1.3980241709403036,1.1533571144882493,0.025945597671104895,0.9929039147018549,0.02167298009218254,21.22,0.016,1,0.013,ok
67,1.187016992415133,1.1978858851021241,0.023018422806125684,1.070554969665412,0.018602434286737378,24.29,0.002,1,0.016,ok
68,1.0181801473119396,1.1536493437049091,0.011577566401308765,0.20777832218704756,0.013212260284024077,23.41,0.0,0,0.031,ok
69,0.881127816257627,1.0372647675246192,0.02216237143255411,0.549988779903461,0.01882438813049255,17.71,0.0,0,0.027,ok
70,1.2062141348799615,1.1425944504350887,0.022606531876764046,0.8893399515093019,0.018468292564186712,24.45,0.001,1,0.015,ok
71,0.731163789159179,0.957083291931992,0.02069762870077254,0.12687275567483125,0.01489121544922214,13.72,0.0,0,0.03,ok
72,0.8153100220228958,0.9470563196937987,0.022813550064495793,1.3895456438654588,0.021121001195168458,14.92,0.0,0,0.024,ok
73,0.9441302267187354,0.8958708143006298,0.013672493206294272,0.06353245050084812,0.02342986207120026,16.79,0.0,0,0.024,ok
74,1.2155799485646868,0.8112753580709078,0.020296160703324663,1.1278881240574077,0.01802401075735225,19.17,0.0,0,0.028,ok
75,1.1045635466039325,0.924476647043949,0.014251359646586446,0.6346883725139455,0.02742627194307026,17.2,0.002,1,0.0,ok
76,1.1839152110955953,1.265276632015794,0.027538348543231443,0.7881098282640389,0.017369698340007726,25.8,0.002,1,0.025,ok
77,1.234421389528121,0.7171386877167956,0.016929854602919854,1.0269564121260706,0.02301367972019075,17.63,0.0,0,0.011,ok
78,0.870180681785614,0.8186536939859979,0.02408764619600117,0.4395103205411942,0.024413532497936232,13.74,0.0,0,0.02,ok
79,1.244873091261053,1.1454095205865644,0.012508776357036924,1.3217702105627842,0.02736119206317142,17.24,0.02,1,0.007,ok
80,1.4675169161736918,0.7252978697253814,0.016328310826653602,0.31937929360811124,0.012406112683002173,21.43,0.0,0,0.031,ok
81,0.7049932799611076,1.2972593098745633,0.019746197929972883,1.302491383357573,0.014686034020241979,17.57,0.0,0,0.029,ok
82,0.8381349044222295,0.8084198499813294,0.016126563252374604,0.05029860314319979,0.01791489801887823,13.5,0.0,0,0.027,ok
83,1.426014675107134,1.1606283737498,0.024118482818253698,1.0731252077410827,0.023049395747369025,20.1,0.022,1,0.007,ok
84,0.956549969537076,1.2267566047474063,0.02737779366630311,1.1460501920406583,0.017132974843249386,22.4,0.0,0,0.021,ok
85,0.7419176291026249,0.9649137366152472,0.02662372246396892,1.2852340273735556,0.019443563373561616,13.73,0.0,0,0.025,ok
86,1.4425155273117243,0.7962734699210747,0.016217471410208812,0.6942698573658994,0.012062474250617211,23.08,0.0,0,0.032,ok
87,1.4644771486228494,1.1738500915848333,0.018770827822372667,0.6481389544278464,0.014852059549906095,29.75,0.003,1,0.034,ok
88,0.9994381902403808,1.1894137444090709,0.028718084398506462,0.6062401796764803,0.014675711167449923,22.72,0.0,0,0.029,ok
89,1.4508641524843497,0.9748237542581215,0.02355476134297287,0.47904194908652525,0.02564458025914275,18.29,0.016,1,0.004,ok
90,1.3111322391174718,1.28213902514636,0.011315036025166175,0.4815979292453747,0.014378514601778681,30.68,0.001,1,0.031,ok
91,0.8373063468337915,1.025223967384535,0.021774574695586576,1.43972616524981,0.028113816482999904,16.48,0.0,1,-0.006,ok
92,1.270284138960066,1.268625843694402,0.026278051070764794,1.1917261063657072,0.01728603534579931,25.91,0.005,1,0.016,ok
93,1.3276803584886574,1.1936209202137056,0.02586025741243157,0.4990695269292318,0.015768682595939016,28.02,0.001,1,0.034,ok
94,1.1409535449748147,0.9382309975246208,0.026879469734004485,1.316911125631369,0.01216743312926031,21.11,0.0,0,0.031,ok
95,1.4627124726339826,1.0930865161435823,0.024542782473212607,0.06845957555948703,0.02622235118592975,17.92,0.027,1,0.0,ok
96,0.760145947024914,0.9901388457679636,0.021883644362560455,0.65228058135718,0.02315862972629746,14.4,0.0,0,0.021,ok
97,1.1281305599293492,1.0618310407898919,0.025013427471008237,0.4659398719939458,0.015500500667783586,23.17,0.0,0,0.021,ok
98,1.2364767965102232,0.8744224618213585,0.0149652075438522,1.4439829789597103,0.011426077575564533,21.8,0.0,0,0.032,ok
99,0.9183213689862405,1.0606822981657842,0.01302821152572424,0.15335409373009426,0.01911251590870494,19.29,0.0,0,0.032,ok
100,1.3660212708984285,1.2893363165359317,0.014460999826502782,0.08043946451696901,0.018998229545639858,23.85,0.017,1,0.012,ok
101,1.0395202073427778,1.178422659169907,0.019594179470230885,0.6865669892250995,0.025967597444475257,18.08,0.007,1,0.013,ok
102,1.2342847053646833,0.9629896081467526,0.01855988841915754,0.8698862268352124,0.01235530305846094,23.66,0.0,0,0.031,ok
103,0.7029232088876934,1.0644233279562376,0.026513777682464445,0.1630574197536758,0.02658656740986821,14.1,0.0,0,0.0,ok
104,1.3402295231622807,1.0271532861121702,0.029652162709835693,0.41075756281695924,0.011261452442877134,26.93,0.0,0,0.03,ok
105,1.2546161290222746,1.195649884982919,0.01396417235004182,0.1289608958150717,0.01372418346262301,29.94,0.0,0,0.032,ok
106,0.7100997359213342,1.1719535123614193,0.02671726201558378,0.5904414229597001,0.02331159234949092,15.53,0.0,0,0.02,ok
107,1.3876655077462363,0.9969698940364393,0.027067777450438184,0.5338188700831581,0.01161422043695909,27.2,0.0,0,0.03,ok
108,0.7064173871957062,1.103732836686366,0.025484115350226495,0.3748280671734538,0.021330619356234384,14.69,0.0,0,0.023,ok
109,1.108882807018793,0.9215289127409897,0.021142958127221445,0.10000954249889524,0.015239516396961741,20.29,0.0,0,0.03,ok
110,1.0080490769052952,0.7814191924314241,0.015477124787215225,1.0942693994957469,0.016470303334618977,15.73,0.0,0,0.029,ok
